"","lon","lat","anom"
"2123",172.5,57.5,1.17576825618744
"2124",177.5,57.5,0.994948267936707
"2125",182.5,57.5,0.81284636259079
"2126",187.5,57.5,0.441134005784988
"2127",192.5,57.5,0.037310142070055
"2128",197.5,57.5,-0.501899003982544
"2129",202.5,57.5,-1.31592833995819
"2130",207.5,57.5,-0.227190315723419
"2131",212.5,57.5,0.524650752544403
"2132",217.5,57.5,0.699657261371613
"2133",222.5,57.5,0.426852107048035
"2134",227.5,57.5,-0.164295047521591
"2135",232.5,57.5,-1.29303681850433
"2136",237.5,57.5,-1.14657306671143
"2137",242.5,57.5,-0.494996249675751
"2138",247.5,57.5,1.77955722808838
"2139",252.5,57.5,4.73088788986206
"2140",257.5,57.5,4.46887016296387
"2141",262.5,57.5,5.0443434715271
"2142",267.5,57.5,5.96999979019165
"2143",272.5,57.5,NA
"2144",277.5,57.5,NA
"2145",282.5,57.5,3.91000008583069
"2146",287.5,57.5,3.25530600547791
"2147",292.5,57.5,1.93532621860504
"2148",297.5,57.5,1.6599999666214
"2149",302.5,57.5,1.67879176139832
"2150",307.5,57.5,1.55946314334869
"2151",312.5,57.5,1.11682236194611
"2152",317.5,57.5,0.856752634048462
"2153",322.5,57.5,0.565229415893555
"2154",327.5,57.5,0.266451686620712
"2155",332.5,57.5,-0.0152910677716136
"2156",337.5,57.5,-0.0536324046552181
"2157",342.5,57.5,-0.202652513980865
"2158",347.5,57.5,-0.143422514200211
"2159",352.5,57.5,0.481861978769302
"2160",357.5,57.5,0.961711645126343
"2161",2.5,62.5,0.924472451210022
"2162",7.5,62.5,2.49683570861816
"2163",12.5,62.5,6.52797031402588
"2164",17.5,62.5,5.16152286529541
"2165",22.5,62.5,3.72940111160278
"2166",27.5,62.5,7.18975782394409
"2167",32.5,62.5,7.92783689498901
"2168",37.5,62.5,7.69577693939209
"2169",42.5,62.5,7.54451465606689
"2170",47.5,62.5,7.55124998092651
"2171",52.5,62.5,6.98703765869141
"2172",57.5,62.5,6.72349739074707
"2173",62.5,62.5,6.9327917098999
"2174",67.5,62.5,5.96531820297241
"2175",72.5,62.5,6.37413501739502
"2176",77.5,62.5,6.47387027740479
"2177",82.5,62.5,7.64319038391113
"2178",87.5,62.5,8.88118171691895
"2179",92.5,62.5,8.9799690246582
"2180",97.5,62.5,9.00997352600098
"2181",102.5,62.5,10.7067041397095
"2182",107.5,62.5,11.3682050704956
"2183",112.5,62.5,9.49752712249756
"2184",117.5,62.5,9.11099052429199
"2185",122.5,62.5,8.58551216125488
"2186",127.5,62.5,7.53907060623169
"2187",132.5,62.5,5.57090377807617
"2188",137.5,62.5,1.36639714241028
"2189",142.5,62.5,-0.662050127983093
"2190",147.5,62.5,-0.769294381141663
"2191",152.5,62.5,1.70743203163147
"2192",157.5,62.5,0.208683505654335
"2193",162.5,62.5,0.746946811676025
"2194",167.5,62.5,1.68955743312836
"2195",172.5,62.5,0.998874545097351
"2196",177.5,62.5,1.32504367828369
"2197",182.5,62.5,1.26011776924133
"2198",187.5,62.5,NA
"2199",192.5,62.5,-3.36999988555908
"2200",197.5,62.5,-3.95904350280762
"2201",202.5,62.5,-7.21262454986572
"2202",207.5,62.5,-6.66975402832031
"2203",212.5,62.5,-5.43624114990234
"2204",217.5,62.5,-5.38852977752686
"2205",222.5,62.5,-3.57073712348938
"2206",227.5,62.5,-1.69290053844452
"2207",232.5,62.5,-1.63366043567657
"2208",237.5,62.5,-1.99998331069946
"2209",242.5,62.5,0.26896196603775
"2210",247.5,62.5,2.39008402824402
"2211",252.5,62.5,3.0172176361084
"2212",257.5,62.5,3.26390862464905
"2213",262.5,62.5,4.6439151763916
"2214",267.5,62.5,6.26999998092651
"2215",272.5,62.5,NA
"2216",277.5,62.5,3.03999996185303
"2217",282.5,62.5,3.09999990463257
"2218",287.5,62.5,NA
"2219",292.5,62.5,0.680000007152557
"2220",297.5,62.5,NA
"2221",302.5,62.5,1.89740908145905
"2222",307.5,62.5,1.50322782993317
"2223",312.5,62.5,-0.628074944019318
"2224",317.5,62.5,0.784333229064941
"2225",322.5,62.5,0.74721360206604
"2226",327.5,62.5,0.239929050207138
"2227",332.5,62.5,0.0454743802547455
"2228",337.5,62.5,0.0785930305719376
"2229",342.5,62.5,-0.00461439788341522
"2230",347.5,62.5,0.102634087204933
"2231",352.5,62.5,0.462726473808289
"2232",357.5,62.5,0.840205550193787
"2233",2.5,67.5,0.90141373872757
"2234",7.5,67.5,0.878529667854309
"2235",12.5,67.5,1.35781955718994
"2236",17.5,67.5,4.82624673843384
"2237",22.5,67.5,4.42843294143677
"2238",27.5,67.5,3.87264037132263
"2239",32.5,67.5,3.2977979183197
"2240",37.5,67.5,2.81096935272217
"2241",42.5,67.5,1.7020468711853
"2242",47.5,67.5,2.84002304077148
"2243",52.5,67.5,4.03263092041016
"2244",57.5,67.5,4.16858243942261
"2245",62.5,67.5,4.684739112854
"2246",67.5,67.5,4.76678657531738
"2247",72.5,67.5,3.73056507110596
"2248",77.5,67.5,5.14062309265137
"2249",82.5,67.5,8.32529449462891
"2250",87.5,67.5,8.23382472991943
"2251",92.5,67.5,8.9004373550415
"2252",97.5,67.5,10.1469478607178
"2253",102.5,67.5,10.5497283935547
"2254",107.5,67.5,9.81737899780273
"2255",112.5,67.5,7.55038118362427
"2256",117.5,67.5,7.13622236251831
"2257",122.5,67.5,6.44700813293457
"2258",127.5,67.5,4.66321420669556
"2259",132.5,67.5,3.8626766204834
"2260",137.5,67.5,1.19015514850616
"2261",142.5,67.5,-0.00527834892272949
"2262",147.5,67.5,-0.27911788225174
"2263",152.5,67.5,1.00614190101624
"2264",157.5,67.5,0.608052432537079
"2265",162.5,67.5,1.82801139354706
"2266",167.5,67.5,0.450839042663574
"2267",172.5,67.5,0.360638737678528
"2268",177.5,67.5,1.94451308250427
"2269",182.5,67.5,0.560000002384186
"2270",187.5,67.5,NA
"2271",192.5,67.5,1.16999995708466
"2272",197.5,67.5,-1.91860520839691
"2273",202.5,67.5,-4.26030254364014
"2274",207.5,67.5,-5.06592655181885
"2275",212.5,67.5,-4.5521068572998
"2276",217.5,67.5,-3.22567343711853
"2277",222.5,67.5,-1.39421880245209
"2278",227.5,67.5,-0.373084664344788
"2279",232.5,67.5,-0.93274462223053
"2280",237.5,67.5,1.05522179603577
"2281",242.5,67.5,2.18261480331421
"2282",247.5,67.5,1.39661455154419
"2283",252.5,67.5,0.209718659520149
"2284",257.5,67.5,1.98124122619629
"2285",262.5,67.5,1.72002589702606
"2286",267.5,67.5,1.83992886543274
"2287",272.5,67.5,4.1399998664856
"2288",277.5,67.5,1.4099999666214
"2289",282.5,67.5,-0.649999976158142
"2290",287.5,67.5,0.373691350221634
"2291",292.5,67.5,-4.42999982833862
"2292",297.5,67.5,0.330000013113022
"2293",302.5,67.5,NA
"2294",307.5,67.5,1.08714866638184
"2295",312.5,67.5,-1.59771478176117
"2296",317.5,67.5,0.552556395530701
"2297",322.5,67.5,1.00814771652222
"2298",327.5,67.5,NA
"2299",332.5,67.5,NA
"2300",337.5,67.5,0.172653704881668
"2301",342.5,67.5,0.563879251480103
"2302",347.5,67.5,0.434839099645615
"2303",352.5,67.5,0.610051274299622
"2304",357.5,67.5,0.700080871582031
"2305",2.5,72.5,0.791147947311401
"2306",7.5,72.5,0.68432080745697
"2307",12.5,72.5,0.731035828590393
"2308",17.5,72.5,0.863215446472168
"2309",22.5,72.5,0.845397412776947
"2310",27.5,72.5,0.787237167358398
"2311",32.5,72.5,0.724954187870026
"2312",37.5,72.5,0.247091993689537
"2313",42.5,72.5,0.392328083515167
"2314",47.5,72.5,0.443594664335251
"2315",52.5,72.5,0.898647606372833
"2316",57.5,72.5,NA
"2317",62.5,72.5,NA
"2318",67.5,72.5,NA
"2319",72.5,72.5,5.44999980926514
"2320",77.5,72.5,NA
"2321",82.5,72.5,2.46450543403625
"2322",87.5,72.5,4.27429914474487
"2323",92.5,72.5,7.31495332717896
"2324",97.5,72.5,7.41590118408203
"2325",102.5,72.5,7.07392311096191
"2326",107.5,72.5,6.78460311889648
"2327",112.5,72.5,5.27641201019287
"2328",117.5,72.5,3.93286681175232
"2329",122.5,72.5,3.24458622932434
"2330",127.5,72.5,2.34149551391602
"2331",132.5,72.5,NA
"2332",137.5,72.5,-0.209999993443489
"2333",142.5,72.5,NA
"2334",147.5,72.5,-0.119999997317791
"2335",152.5,72.5,NA
"2336",157.5,72.5,NA
"2337",162.5,72.5,NA
"2338",167.5,72.5,NA
"2339",172.5,72.5,NA
"2340",177.5,72.5,NA
"2341",182.5,72.5,1.99000000953674
"2342",187.5,72.5,NA
"2343",192.5,72.5,NA
"2344",197.5,72.5,NA
"2345",202.5,72.5,-0.310000002384186
"2346",207.5,72.5,-2.84999990463257
"2347",212.5,72.5,-3.09999990463257
"2348",217.5,72.5,-2.76999998092651
"2349",222.5,72.5,NA
"2350",227.5,72.5,NA
"2351",232.5,72.5,1.82000005245209
"2352",237.5,72.5,1.53999996185303
"2353",242.5,72.5,2.40000009536743
"2354",247.5,72.5,NA
"2355",252.5,72.5,1.55999994277954
"2356",257.5,72.5,-8.56999969482422
"2357",262.5,72.5,NA
"2358",267.5,72.5,-6.21999979019165
"2359",272.5,72.5,-1.72000002861023
"2360",277.5,72.5,-0.118512623012066
"2361",282.5,72.5,-2.15000009536743
"2362",287.5,72.5,NA
"2363",292.5,72.5,-0.899999976158142
"2364",297.5,72.5,NA
"2365",302.5,72.5,1.22000002861023
"2366",307.5,72.5,-0.128002762794495
"2367",312.5,72.5,-1.20875096321106
"2368",317.5,72.5,0.0445587076246738
"2369",322.5,72.5,0.477509200572968
"2370",327.5,72.5,0.469119131565094
"2371",332.5,72.5,0.442227452993393
"2372",337.5,72.5,5.59999990463257
"2373",342.5,72.5,NA
"2374",347.5,72.5,0.846145927906036
"2375",352.5,72.5,0.929980933666229
"2376",357.5,72.5,0.714203953742981
"2377",2.5,77.5,1.00347328186035
"2378",7.5,77.5,0.864840924739838
"2379",12.5,77.5,0.547890722751617
"2380",17.5,77.5,-0.720000028610229
"2381",22.5,77.5,NA
"2382",27.5,77.5,-0.959999978542328
"2383",32.5,77.5,NA
"2384",37.5,77.5,NA
"2385",42.5,77.5,NA
"2386",47.5,77.5,NA
"2387",52.5,77.5,NA
"2388",57.5,77.5,NA
"2389",62.5,77.5,NA
"2390",67.5,77.5,NA
"2391",72.5,77.5,NA
"2392",77.5,77.5,2.21000003814697
"2393",82.5,77.5,NA
"2394",87.5,77.5,2.92000007629395
"2395",92.5,77.5,3.14000010490417
"2396",97.5,77.5,NA
"2397",102.5,77.5,1.85000002384186
"2398",107.5,77.5,NA
"2399",112.5,77.5,NA
"2400",117.5,77.5,NA
"2401",122.5,77.5,NA
"2402",127.5,77.5,NA
"2403",132.5,77.5,NA
"2404",137.5,77.5,1.79999995231628
"2405",142.5,77.5,NA
"2406",147.5,77.5,NA
"2407",152.5,77.5,NA
"2408",157.5,77.5,NA
"2409",162.5,77.5,NA
"2410",167.5,77.5,NA
"2411",172.5,77.5,NA
"2412",177.5,77.5,NA
"2413",182.5,77.5,NA
"2414",187.5,77.5,NA
"2415",192.5,77.5,NA
"2416",197.5,77.5,NA
"2417",202.5,77.5,NA
"2418",207.5,77.5,NA
"2419",212.5,77.5,NA
"2420",217.5,77.5,NA
"2421",222.5,77.5,NA
"2422",227.5,77.5,NA
"2423",232.5,77.5,NA
"2424",237.5,77.5,NA
"2425",242.5,77.5,0.670000016689301
"2426",247.5,77.5,NA
"2427",252.5,77.5,NA
"2428",257.5,77.5,0.319999992847443
"2429",262.5,77.5,NA
"2430",267.5,77.5,NA
"2431",272.5,77.5,-2.1800000667572
"2432",277.5,77.5,-2.10999989509583
"2433",282.5,77.5,NA
"2434",287.5,77.5,NA
"2435",292.5,77.5,-1.63999998569489
"2436",297.5,77.5,NA
"2437",302.5,77.5,NA
"2438",307.5,77.5,NA
"2439",312.5,77.5,NA
"2440",317.5,77.5,NA
"2441",322.5,77.5,NA
"2442",327.5,77.5,NA
"2443",332.5,77.5,NA
"2444",337.5,77.5,NA
"2445",342.5,77.5,2.92000007629395
"2446",347.5,77.5,NA
"2447",352.5,77.5,NA
"2448",357.5,77.5,0.659000754356384
"2449",2.5,82.5,NA
"2450",7.5,82.5,NA
"2451",12.5,82.5,NA
"2452",17.5,82.5,NA
"2453",22.5,82.5,NA
"2454",27.5,82.5,NA
"2455",32.5,82.5,NA
"2456",37.5,82.5,NA
"2457",42.5,82.5,NA
"2458",47.5,82.5,NA
"2459",52.5,82.5,NA
"2460",57.5,82.5,5.44000005722046
"2461",62.5,82.5,NA
"2462",67.5,82.5,NA
"2463",72.5,82.5,NA
"2464",77.5,82.5,NA
"2465",82.5,82.5,NA
"2466",87.5,82.5,NA
"2467",92.5,82.5,NA
"2468",97.5,82.5,NA
"2469",102.5,82.5,NA
"2470",107.5,82.5,NA
"2471",112.5,82.5,NA
"2472",117.5,82.5,NA
"2473",122.5,82.5,NA
"2474",127.5,82.5,NA
"2475",132.5,82.5,NA
"2476",137.5,82.5,NA
"2477",142.5,82.5,NA
"2478",147.5,82.5,NA
"2479",152.5,82.5,NA
"2480",157.5,82.5,NA
"2481",162.5,82.5,NA
"2482",167.5,82.5,NA
"2483",172.5,82.5,NA
"2484",177.5,82.5,NA
"2485",182.5,82.5,NA
"2486",187.5,82.5,NA
"2487",192.5,82.5,NA
"2488",197.5,82.5,NA
"2489",202.5,82.5,NA
"2490",207.5,82.5,NA
"2491",212.5,82.5,NA
"2492",217.5,82.5,NA
"2493",222.5,82.5,NA
"2494",227.5,82.5,NA
"2495",232.5,82.5,NA
"2496",237.5,82.5,NA
"2497",242.5,82.5,NA
"2498",247.5,82.5,NA
"2499",252.5,82.5,NA
"2500",257.5,82.5,NA
"2501",262.5,82.5,NA
"2502",267.5,82.5,NA
"2503",272.5,82.5,NA
"2504",277.5,82.5,NA
"2505",282.5,82.5,NA
"2506",287.5,82.5,NA
"2507",292.5,82.5,NA
"2508",297.5,82.5,NA
"2509",302.5,82.5,NA
"2510",307.5,82.5,NA
"2511",312.5,82.5,NA
"2512",317.5,82.5,NA
"2513",322.5,82.5,NA
"2514",327.5,82.5,NA
"2515",332.5,82.5,NA
"2516",337.5,82.5,NA
"2517",342.5,82.5,-0.25
"2518",347.5,82.5,NA
"2519",352.5,82.5,NA
"2520",357.5,82.5,NA
"2521",2.5,87.5,NA
"2522",7.5,87.5,NA
"2523",12.5,87.5,NA
"2524",17.5,87.5,NA
"2525",22.5,87.5,NA
"2526",27.5,87.5,NA
"2527",32.5,87.5,NA
"2528",37.5,87.5,NA
"2529",42.5,87.5,NA
"2530",47.5,87.5,NA
"2531",52.5,87.5,NA
"2532",57.5,87.5,NA
"2533",62.5,87.5,NA
"2534",67.5,87.5,NA
"2535",72.5,87.5,NA
"2536",77.5,87.5,NA
"2537",82.5,87.5,NA
"2538",87.5,87.5,NA
"2539",92.5,87.5,NA
"2540",97.5,87.5,NA
"2541",102.5,87.5,NA
"2542",107.5,87.5,NA
"2543",112.5,87.5,NA
"2544",117.5,87.5,NA
"2545",122.5,87.5,NA
"2546",127.5,87.5,NA
"2547",132.5,87.5,NA
"2548",137.5,87.5,NA
"2549",142.5,87.5,NA
"2550",147.5,87.5,NA
"2551",152.5,87.5,NA
"2552",157.5,87.5,NA
"2553",162.5,87.5,NA
"2554",167.5,87.5,NA
"2555",172.5,87.5,NA
"2556",177.5,87.5,NA
"2557",182.5,87.5,NA
"2558",187.5,87.5,NA
"2559",192.5,87.5,NA
"2560",197.5,87.5,NA
"2561",202.5,87.5,NA
"2562",207.5,87.5,NA
"2563",212.5,87.5,NA
"2564",217.5,87.5,NA
"2565",222.5,87.5,NA
"2566",227.5,87.5,NA
"2567",232.5,87.5,NA
"2568",237.5,87.5,NA
"2569",242.5,87.5,NA
"2570",247.5,87.5,NA
"2571",252.5,87.5,NA
"2572",257.5,87.5,NA
"2573",262.5,87.5,NA
"2574",267.5,87.5,NA
"2575",272.5,87.5,NA
"2576",277.5,87.5,NA
"2577",282.5,87.5,NA
"2578",287.5,87.5,NA
"2579",292.5,87.5,NA
"2580",297.5,87.5,NA
"2581",302.5,87.5,NA
"2582",307.5,87.5,NA
"2583",312.5,87.5,NA
"2584",317.5,87.5,NA
"2585",322.5,87.5,NA
"2586",327.5,87.5,NA
"2587",332.5,87.5,NA
"2588",337.5,87.5,NA
"2589",342.5,87.5,NA
"2590",347.5,87.5,NA
"2591",352.5,87.5,NA
"2592",357.5,87.5,NA
